                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    5 Nov 2022 15:41:05
Satellite-FINCH


      Time (UTCG)             x (km)          y (km)          z (km)          x (km)          y (km)          z (km)          x (km)          y (km)          z (km)          x (km)          y (km)          z (km)          x (km)          y (km)          z (km)          x (km)          y (km)          z (km)          x (km)          y (km)          z (km)          x (km)          y (km)          z (km)          x (km)          y (km)          z (km)          x (km)          y (km)          z (km)          x (km)          y (km)          z (km)          x (km)          y (km)          z (km)   
5 Nov 2022 16:52:00.000    -1889.328917     6261.426178    -2107.596032    -1889.330985     6261.428658    -2107.586809     4668.190795     4575.933723    -2117.972575     4649.441353     4599.735277    -2107.632097     4649.441434     4599.735174    -2107.632142     4649.654785     4599.536055    -2107.596032     4649.654803     4599.536041    -2107.596021     4708.721180     4523.505965    -2140.752485     4649.388582     4599.805147    -2107.596021     4649.388485     4599.805240    -2107.596032    -3252.947241     5673.922579    -2107.586149     4668.190330     4575.933651    -2117.973756
5 Nov 2022 16:53:00.000    -1759.004992     6140.225831    -2533.687234    -1759.007479     6140.228812    -2533.678282     4600.940052     4424.466066    -2543.913026     4583.910889     4447.928421    -2533.719901     4583.910964     4447.928318    -2533.719946     4584.104836     4447.747145    -2533.687234     4584.104853     4447.747133    -2533.687224     4637.712309     4372.811321    -2566.357050     4583.847418     4448.012446    -2533.687224     4583.847323     4448.012538    -2533.687234    -3123.051852     5571.630620    -2533.677600     4600.939493     4424.465980    -2543.914187
5 Nov 2022 16:54:00.000    -1622.118763     5990.814600    -2948.540095    -1622.121658     5990.818070    -2948.531453     4513.338613     4253.428762    -2958.569905     4498.104979     4276.448141    -2948.569220     4498.105048     4276.448037    -2948.569265     4498.278585     4276.285611    -2948.540095     4498.278601     4276.285601    -2948.540085     4546.190250     4202.775506    -2980.578770     4498.031089     4276.545947    -2948.540085     4498.030998     4276.546036    -2948.540095    -2979.343181     5444.694497    -2948.530752     4513.337963     4253.428661    -2958.571041
5 Nov 2022 16:55:00.000    -1479.519314     5813.804903    -3350.318672    -1479.522603     5813.808846    -3350.310378     4405.780142     4063.583962    -3360.108151     4392.409316     4086.058577    -3350.344126     4392.409377     4086.058474    -3350.344171     4392.561813     4085.915512    -3350.318672     4392.561827     4085.915504    -3350.318663     4434.566076     4014.156172    -3381.584539     4392.325334     4086.169731    -3350.318663     4392.325246     4086.169818    -3350.318672    -2822.460762     5293.683073    -3350.309661     4405.779403     4063.583848    -3360.109256
5 Nov 2022 16:56:00.000    -1332.074775     5609.938624    -3737.246610    -1332.078444     5609.943022    -3737.238702     4278.746973     3855.777088    -3746.752486     4267.297966     3877.607596    -3737.268281     4267.298019     3877.607494    -3737.268325     4267.428681     3877.484626    -3737.246610     4267.428693     3877.484621    -3737.246602     4303.340165     3807.793247    -3767.601466     4267.204264     3877.731605    -3737.246602     4267.204181     3877.731689    -3737.246610    -2653.102379     5119.272107    -3737.237972     4278.746150     3855.776961    -3746.753557
5 Nov 2022 16:57:00.000    -1180.667270     5380.083615    -4107.615053    -1180.671302     5380.088448    -4107.607563     4132.807699     3630.932819    -4116.795322     4123.330998     3652.022758    -4107.632845     4123.331043     3652.022658    -4107.632888     4123.439355     3651.920425    -4107.615053     4123.439365     3651.920423    -4107.615045     4153.099702     3584.604948    -4136.924771     4123.227991     3652.159074    -4107.615045     4123.227913     3652.159154    -4107.615053    -2472.020780     4922.240929    -4107.606825     4132.806794     3630.932679    -4116.796353
5 Nov 2022 16:58:00.000    -1026.187875     5125.229605    -4459.790131    -1026.192253     5125.234853    -4459.783093     3968.614369     3390.050760    -4468.604245     3961.151722     3410.306980    -4459.803965     3961.151759     3410.306882    -4459.804007     3961.237243     3410.225734    -4459.790131     3961.237251     3410.225734    -4459.790124     3984.515797     3345.583481    -4487.925255     3961.039867     3410.454998    -4459.790124     3961.039794     3410.455073    -4459.790131    -2280.020191     4703.468655    -4459.782349     3968.613387     3390.050609    -4468.605232
5 Nov 2022 16:59:00.000     -869.531598     4846.483602    -4792.220064     -869.536302     4846.489241    -4792.213508     3786.899380     3134.200839    -4800.629109     3781.483617     3153.533905    -4792.229879     3781.483644     3153.533810    -4792.229921     3781.545925     3153.474104    -4792.220064     3781.545931     3153.474107    -4792.220057     3798.340288     3091.790476    -4819.056377     3781.363407     3153.692971    -4792.220057     3781.363340     3153.693041    -4792.220064    -2077.952635     4463.930031    -4792.212764     3786.898325     3134.200676    -4800.630047
5 Nov 2022 17:00:00.000     -711.592385     4545.064788    -5103.441892     -711.597394     4545.070793    -5103.435845     3588.472053     2864.518395    -5111.408756     3585.126947     2882.842988    -5103.447646     3585.126964     2882.842896    -5103.447685     3585.165769     2882.804893    -5103.441892     3585.165773     2882.804899    -5103.441886     3595.402229     2824.352113    -5128.860960     3584.998915     2883.012397    -5103.441886     3584.998855     2883.012462    -5103.441892    -1866.714044     4204.690904    -5103.435105     3588.470930     2864.518223    -5111.409642
5 Nov 2022 17:01:00.000     -553.258155     4222.298870    -5392.087798     -553.263448     4222.305215    -5392.082287     3374.214893     2582.198983    -5399.577338     3372.955064     2599.434265    -5392.089464     3372.955071     2599.434178    -5392.089502     3372.970229     2599.418043    -5392.087798     3372.970231     2599.418052    -5392.087793     3376.604064     2544.453964    -5415.977490     3372.819775     2599.613269    -5392.087793     3372.819722     2599.613328    -5392.087798    -1647.240155     3926.903302    -5392.081554     3374.213706     2582.198801    -5399.578167
5 Nov 2022 17:02:00.000     -395.405938     3879.611913    -5656.890964     -395.411491     3879.618569    -5656.886011     3145.079488     2288.492892    -5663.870155     3145.910348     2304.562866    -5656.888536     3145.910344     2304.562783    -5656.888572     3145.901791     2304.568586    -5656.890964     3145.901790     2304.568597    -5656.890960     3142.917437     2253.335568    -5679.145943     3145.768401     2304.750673    -5656.890960     3145.768355     2304.750726    -5656.890964    -1420.502248     3631.800104    -5656.885291     3145.078243     2288.492700    -5663.870923
5 Nov 2022 17:03:00.000     -238.897154     3518.523678    -5896.690901     -238.902942     3518.530617    -5896.686526     2902.082106     1984.699471    -5903.128980     2904.999840     1999.533308    -5896.684389     2904.999825     1999.533231    -5896.684423     2904.967601     1999.560943    -5896.690901     2904.967597     1999.560957    -5896.690897     2895.378695     1952.284796    -5917.213076     2904.851861     1999.729088    -5896.690897     2904.851823     1999.729134    -5896.690901    -1187.502754     3320.689358    -5896.685823     2902.080809     1984.699271    -5903.129685
5 Nov 2022 17:04:00.000      -84.573058     3140.640575    -6110.438225      -84.579055     3140.647765    -6110.434446     2646.299021     1672.161289    -6116.306830     2651.290615     1685.693636    -6110.427658     2651.290589     1685.693563    -6110.427689     2651.234837     1685.743060    -6110.438225     2651.234831     1685.743077    -6110.438222     2635.084132     1642.632071    -6129.137184     2651.137258     1685.896523    -6110.438222     2651.137229     1685.896562    -6110.438225     -949.270771     2994.948300    -6110.433766     2646.297677     1672.161082    -6116.307468
5 Nov 2022 17:05:00.000       66.749641     2747.648290    -6297.198904       66.743460     2747.655700    -6297.195736     2378.861666     1352.258171    -6302.472189     2385.904972     1364.429430    -6297.184329     2385.904934     1364.429364    -6297.184358     2385.825902     1364.500424    -6297.198904     2385.825893     1364.500445    -6297.198903     2363.185051     1325.744454    -6313.992298     2385.746914     1364.638530    -6297.198903     2385.746894     1364.638560    -6297.198904     -706.857518     2656.017171    -6297.195083     2378.860280     1352.257958    -6302.472758
5 Nov 2022 17:06:00.000      214.282971     2341.304147    -6456.157996      214.276634     2341.311744    -6456.155451     2100.951626     1026.401141    -6460.812745     2110.015466     1037.157728    -6456.139477     2110.015417     1037.157669    -6456.139502     2109.913454     1037.249979    -6456.157996     2109.913443     1037.250002    -6456.157995     2080.882676     1003.019647    -6470.971893     2109.853405     1037.372118    -6456.157995     2109.853394     1037.372141    -6456.157996     -461.331725     2305.392857    -6456.154829     2100.950206     1026.400922    -6460.813242
5 Nov 2022 17:07:00.000      357.271666     1923.429197    -6586.622911      357.265201     1923.436948    -6586.620998     1813.795471      696.026293    -6590.638640     1824.839780      705.320870    -6586.600530     1824.839718      705.320818    -6586.600552     1824.715276      705.433967    -6586.622911     1824.715262      705.433993    -6586.622912     1789.422893      675.879920    -6599.392119     1824.674430      705.539604    -6586.622912     1824.674428      705.539617    -6586.622911     -213.775005     1944.622346    -6586.620414     1813.794023      696.026071    -6590.639062
5 Nov 2022 17:08:00.000      494.996905     1495.900026    -6688.026202      494.990340     1495.907896    -6688.024928     1518.659394      362.588587    -6691.385243     1531.635400      370.380261    -6688.000058     1531.635327      370.380216    -6688.000077     1531.488954      370.513704    -6688.026202     1531.488938      370.513734    -6688.026205     1490.090815      345.765968    -6698.694542     1531.467490      370.602373    -6688.026205     1531.467499      370.602378    -6688.026202       34.722811     1575.295992    -6688.024385     1518.657924      362.588361    -6691.385589
5 Nov 2022 17:09:00.000      626.779802     1060.640307    -6759.927819      626.773167     1060.648261    -6759.927186     1216.843699       27.555574    -6762.615396     1231.694142       33.810073    -6759.898025     1231.694057       33.810036    -6759.898041     1231.526401       33.963273    -6759.927819     1231.526381       33.963305    -6759.927822     1184.205182       14.130698    -6768.448367     1231.524414       34.034584    -6759.927822     1231.524432       34.034580    -6759.927819      283.068352     1199.040601    -6759.926689     1216.842213       27.555346    -6762.615664
5 Nov 2022 17:10:00.000      751.984673      619.612160    -6802.016807      751.977996      619.620164    -6802.016816      909.677168     -307.598920    -6804.021103      926.336555     -302.909101    -6801.983496      926.336458     -302.909128    -6801.983508      926.148257     -302.736819    -6802.016807      926.148235     -302.736784    -6802.016811      873.112655     -317.567022    -6808.352098      926.165755     -302.683180    -6802.016811      926.165785     -302.683194    -6802.016807      530.169410      817.512395    -6802.016370      909.675673     -307.599150    -6804.021293
5 Nov 2022 17:11:00.000      870.022030      174.807365    -6814.112470      870.015342      174.815384    -6814.113118      598.511353     -641.401112    -6815.424673      616.906245     -638.296590    -6814.075788      616.906137     -638.296608    -6814.075796      616.698221     -638.105988    -6814.112470      616.698196     -638.105950    -6814.112476      558.182028     -647.868618    -6818.234653      616.735127     -638.070256    -6814.112476      616.735167     -638.070279    -6814.112470      774.939614      432.389902    -6814.112728      598.509854     -641.401342    -6815.424783
5 Nov 2022 17:12:00.000      980.351289     -271.761533    -6796.165001      980.344619     -271.753537    -6796.166283      284.714788     -972.383541    -6796.779343      304.764126     -970.877964    -6796.125110      304.764006     -970.877973    -6796.125114      304.537292     -970.669882    -6796.165001      304.537264     -970.669841    -6796.165008      240.798370     -975.322027    -6798.055957      304.593444     -970.652214    -6796.165008      304.593495     -970.652247    -6796.165001     1016.303057       45.366773    -6796.165953      284.713294     -972.383771    -6796.779373
